name,class,degree,ring,NetRank,NetShort,HeatDiff,InfoDiff,ring,NetRank,NetShort,HeatDiff,InfoDiff,labels
cg02634222_EDN2,0,4411,2,1.953176,2221.217,0.06793162,0.2265155,2,1.953176,0.7305618903619059,0.06793162,0.2265155,2
cg02634641_CLCNKB,0,4191,2,1.951504,2179.579,0.06605079,0.2272303,2,1.951504,0.6725907548026191,0.06605079,0.2272303,2
cg02634861_CASZ1,0,4226,2,1.951779,2181.857,0.06606753,0.2276057,2,1.951779,0.6757623347729358,0.06606753,0.2276057,2
cg02635644_AGRN,0,3918,2,1.950773,2183.192,0.06302971,0.2275146,2,1.950773,0.6776210087239336,0.06302971,0.2275146,2
cg02636585_C1orf9,0,3649,2,1.949373,2177.912,0.05995888,0.2278151,2,1.949373,0.670269848827852,0.05995888,0.2278151,3
cg02639011_MKNK1,0,4352,2,1.952602,2185.04,0.06817693,0.2273031,2,1.952602,0.6801939146875621,0.06817693,0.2273031,2
cg02650767_OR2B11,0,4311,2,1.952528,2181.857,0.06643947,0.2272523,2,1.952528,0.6757623347729358,0.06643947,0.2272523,2
cg02657611_TESK2,0,4269,2,1.952789,2221.368,0.06942464,0.2238926,2,1.952789,0.7307721223968126,0.06942464,0.2238926,2
cg02659568_VANGL1,0,4351,2,1.952428,2185.04,0.068167,0.226985,2,1.952428,0.6801939146875621,0.068167,0.226985,2
cg02659581_MEGF6,0,4409,2,1.953139,2184.036,0.06913352,0.2258068,2,1.953139,0.6787960804952012,0.06913352,0.2258068,2
cg02660165_VANGL2,0,4371,2,1.952736,2226.809,0.06873866,0.2265247,2,1.952736,0.7383474369791194,0.06873866,0.2265247,2
cg02661007_NUP133,0,4425,2,1.952914,2184.691,0.06931115,0.2267245,2,1.952914,0.6797080141565519,0.06931115,0.2267245,2
cg02661431_RNF220,0,4353,2,1.95444,2229.101,0.07052008,0.2232227,2,1.95444,0.7415385086612819,0.07052008,0.2232227,2
cg02668051_KIAA0467,0,4177,2,1.951444,2179.951,0.06662564,0.227089,2,1.951444,0.673108677431661,0.06662564,0.227089,2
cg02668903_ZBTB40,0,4233,2,1.95226,2178.353,0.06651043,0.2268809,2,1.95226,0.670883837750991,0.06651043,0.2268809,2
cg02670343_EPS15,0,4379,2,1.953595,2223.051,0.06967624,0.2256625,2,1.953595,0.7331153046136885,0.06967624,0.2256625,2
cg02670343_EPS15.1,0,4379,2,1.953595,2223.051,0.06967624,0.2256625,2,1.953595,0.7331153046136885,0.06967624,0.2256625,2
cg02671382_NOTCH2,0,4275,2,1.952284,2184.036,0.06737995,0.2273159,2,1.952284,0.6787960804952012,0.06737995,0.2273159,2
cg02673484_RPS27,0,3277,2,1.951598,2116.007,0.05050815,0.2279743,2,1.951598,0.5840816758416942,0.05050815,0.2279743,3
cg02674925_KIAA1804,0,4043,2,1.950516,2176.832,0.06528869,0.2273273,2,1.950516,0.6687662024854719,0.06528869,0.2273273,3
cg02675083_MST1P2,0,3461,2,1.949175,2176.579,0.05826475,0.2255067,2,1.949175,0.6684139594071183,0.05826475,0.2255067,3
cg02676476_H6PD,0,4313,2,1.95228,2185.04,0.06885923,0.2269852,2,1.95228,0.6801939146875621,0.06885923,0.2269852,2
cg02687883_MORN1,0,3464,2,1.946571,2190.736,0.06709408,0.2255159,2,1.946571,0.688124256878486,0.06709408,0.2255159,3
cg02694395_FMO4,0,4206,2,1.95173,2182.217,0.06646846,0.227316,2,1.95173,0.6762635502203961,0.06646846,0.227316,2
cg02695726_MSTO2P,0,3751,2,1.959194,2002.463,0.05130179,0.2272094,2,1.959194,0.4259983237127815,0.05130179,0.2272094,3
cg02696670_UBE2U,0,3386,2,1.945545,2173.467,0.07365331,0.2275341,2,1.945545,0.6640812303168522,0.07365331,0.2275341,3
cg02697258_KIAA1751,0,3947,2,1.950484,2180.452,0.0624243,0.2276658,2,1.950484,0.6738062022627099,0.0624243,0.2276658,2
cg02697519_CASZ1,0,4235,2,1.952001,2185.478,0.06743816,0.2272915,2,1.952001,0.6808037268153053,0.06743816,0.2272915,2
cg02698576_SEMA6C,0,4346,2,1.953797,2226.053,0.06933082,0.2246658,2,1.953797,0.7372948845394528,0.06933082,0.2246658,2
cg02709178_RABIF,0,4320,2,1.952762,2223.102,0.06847138,0.2272508,2,1.952762,0.7331863101354118,0.06847138,0.2272508,2
cg02710090_PFKFB2,0,3894,2,1.950759,2226.625,0.06627216,0.225795,2,1.950759,0.7380912601948617,0.06627216,0.225795,2
cg02710090_YOD1,0,3894,2,1.950759,2226.625,0.06627216,0.225795,2,1.950759,0.7380912601948617,0.06627216,0.225795,2
cg02710503_PTPN22,0,4317,2,1.952247,2185.04,0.06855442,0.2269251,2,1.952247,0.6801939146875621,0.06855442,0.2269251,2
cg02711479_STK40,0,3487,2,1.951098,2175.823,0.06190795,0.2250829,2,1.951098,0.6673614069674517,0.06190795,0.2250829,3
cg02712922_PRDM16,0,4155,2,1.951339,2181.857,0.06517772,0.2276243,2,1.951339,0.6757623347729358,0.06517772,0.2276243,2
cg02720091_CASZ1,0,4168,2,1.951515,2180.474,0.06536858,0.2276269,2,1.951515,0.6738368320956102,0.06536858,0.2276269,2
cg02723372_RUNX3,0,4279,2,1.95292,2181.857,0.06609333,0.2269241,2,1.95292,0.6757623347729358,0.06609333,0.2269241,2
cg02735919_MRPS21,0,4398,2,1.953332,2193.198,0.06941282,0.2255523,2,1.953332,0.6915520136330603,0.06941282,0.2255523,2
cg02736204_GNL2,0,4377,2,1.953441,2222.632,0.07129666,0.2242619,2,1.953441,0.7325319455234504,0.07129666,0.2242619,2
cg02736560_GNG12,0,4281,2,1.951998,2181.857,0.06692928,0.2274417,2,1.951998,0.6757623347729358,0.06692928,0.2274417,2
cg02736846_PUM1,0,4427,2,1.95304,2186.955,0.07004812,0.2266697,2,1.95304,0.6828601024150234,0.07004812,0.2266697,2
cg02737022_CNST,0,3456,2,1.946921,2179.317,0.05989048,0.2269601,2,1.946921,0.6722259813380785,0.05989048,0.2269601,3
cg02737307_HRNR,0,3823,2,1.950109,2176.164,0.06118,0.2277744,2,1.950109,0.6678361693774075,0.06118,0.2277744,2
cg02737335_ARHGEF16,0,4232,2,1.951866,2184.036,0.0673277,0.2269682,2,1.951866,0.6787960804952012,0.0673277,0.2269682,2
cg02751839_GPR37L1,0,4411,2,1.953142,2184.474,0.06915757,0.2266841,2,1.953142,0.6794058926229445,0.06915757,0.2266841,2
cg02755455_JAK1,0,4213,2,1.952055,2183.17,0.06866639,0.2273932,2,1.952055,0.6775903788910334,0.06866639,0.2273932,2
cg02760280_RAP1GAP,0,4378,2,1.954181,2228.969,0.07394413,0.2239061,2,1.954181,0.7413547296638797,0.07394413,0.2239061,2
cg02765564_KIF26B,0,4303,2,1.952215,2181.857,0.06677153,0.2272804,2,1.952215,0.6757623347729358,0.06677153,0.2272804,2
cg02767788_PRDM16,0,4128,2,1.951324,2183.141,0.06639904,0.2267081,2,1.951324,0.6775500032022103,0.06639904,0.2267081,2
cg02768912_SKI,0,4388,2,1.95305,2184.036,0.06816408,0.2269718,2,1.95305,0.6787960804952012,0.06816408,0.2269718,2
cg02769104_FAM46B,0,4407,2,1.953262,2184.036,0.06838395,0.2267521,2,1.953262,0.6787960804952012,0.06838395,0.2267521,2
cg02769668_RPL5,0,4164,2,1.951279,2180.452,0.06598268,0.2276282,2,1.951279,0.6738062022627099,0.06598268,0.2276282,2
cg02769668_SNORD21,0,4164,2,1.951279,2180.452,0.06598268,0.2276282,2,1.951279,0.6738062022627099,0.06598268,0.2276282,2
cg02769687_PRDM16,0,4115,2,1.951316,2179.491,0.06419202,0.2277609,2,1.951316,0.6724682354710175,0.06419202,0.2277609,2
cg02769743_TMEM201,0,4515,2,1.954122,2223.129,0.07117155,0.2251365,2,1.954122,0.7332239012939714,0.07117155,0.2251365,2
cg02771577_AJAP1,0,2675,2,1.937864,2193.701,0.05524965,0.2276164,2,1.937864,0.6922523229943728,0.05524965,0.2276164,3
cg02772132_SLC44A5,0,1263,2,1.899201,2163.266,0.04086472,0.2278879,2,1.899201,0.6498787337070178,0.04086472,0.2278879,3
cg02772379_ACTL8,0,3832,2,1.949272,2192.771,0.06654755,0.2271538,2,1.949272,0.6909575164217678,0.06654755,0.2271538,2
cg02772951_TMEM51,0,4340,2,1.952345,2183.356,0.0680657,0.2273741,2,1.952345,0.6778493402055547,0.0680657,0.2273741,2
cg02772951_C1orf126,0,4340,2,1.952345,2183.356,0.0680657,0.2273741,2,1.952345,0.6778493402055547,0.0680657,0.2273741,2
cg02774129_DAB1,0,4246,2,1.952052,2182.356,0.06657393,0.2271731,2,1.952052,0.6764570750737211,0.06657393,0.2271731,2
cg02774334_SEMA4A,0,4327,2,1.952792,2180.474,0.06694551,0.2266489,2,1.952792,0.6738368320956102,0.06694551,0.2266489,2
cg02774334_SEMA4A.1,0,4327,2,1.952792,2180.474,0.06694551,0.2266489,2,1.952792,0.6738368320956102,0.06694551,0.2266489,2
cg02779210_MST1P2,0,4391,2,1.952743,2185.04,0.0690939,0.2269938,2,1.952743,0.6801939146875621,0.0690939,0.2269938,2
cg02783662_NENF,0,4006,2,1.950454,2178.164,0.06456991,0.2276325,2,1.950454,0.6706206996410746,0.06456991,0.2276325,3
cg02788731_OR2G2,0,4319,2,1.952687,2225.818,0.06851558,0.2264912,2,1.952687,0.7369677022334723,0.06851558,0.2264912,2
cg02795546_OR2C3,0,4028,2,1.950924,2181.478,0.0656507,0.2277197,2,1.950924,0.675234666287971,0.0656507,0.2277197,3
cg02804999_C1orf86,0,4293,2,1.952237,2221.579,0.07000821,0.22608,2,1.952237,0.7310658903396298,0.07000821,0.22608,2
cg02805690_KIAA0907,0,4217,2,1.952147,2181.846,0.06592577,0.2273055,2,1.952147,0.6757470198564857,0.06592577,0.2273055,2
cg02805810_NKAIN1,0,2341,2,1.939631,2164.176,0.04738989,0.2254265,2,1.939631,0.651145694976986,0.04738989,0.2254265,3
cg02813121_S100A12,0,4187,2,1.951944,2179.491,0.06528942,0.227087,2,1.951944,0.6724682354710175,0.06528942,0.227087,2
cg02814691_NPL,0,4261,2,1.952043,2240.208,0.06859853,0.2255925,2,1.952043,0.7570023974805574,0.06859853,0.2255925,2
cg02815538_LOC149620,0,4272,2,1.952256,2184.691,0.06683736,0.2273069,2,1.952256,0.6797080141565519,0.06683736,0.2273069,2
cg02828779_ACTRT2,0,4122,2,1.950833,2184.193,0.06951799,0.2269961,2,1.950833,0.6790146661208993,0.06951799,0.2269961,2
cg02831383_PRDM16,0,4164,2,1.951523,2183.579,0.06602826,0.2275394,2,1.951523,0.6781598153299535,0.06602826,0.2275394,2
cg02832305_FCGR2C,0,4352,2,1.95294,2222.281,0.06827177,0.226619,2,1.95294,0.7320432604621766,0.06827177,0.226619,2
cg02833646_OPTC,0,4158,2,1.951323,2181.857,0.06523405,0.227581,2,1.951323,0.6757623347729358,0.06523405,0.227581,2
cg02834311_C1orf183,0,4381,2,1.952918,2185.864,0.068196,0.2266794,2,1.952918,0.681341141156193,0.068196,0.2266794,2
cg02834871_SCAMP3,0,3471,2,1.94914,2188.929,0.06340185,0.2261174,2,1.94914,0.685608433785263,0.06340185,0.2261174,3
cg02834871_FAM189B,0,3471,2,1.94914,2188.929,0.06340185,0.2261174,2,1.94914,0.685608433785263,0.06340185,0.2261174,3
cg02835274_CHD5,0,4250,2,1.951876,2186.545,0.06918583,0.2261074,2,1.951876,0.6822892737109718,0.06918583,0.2261074,2
cg02835561_CNN3,0,3997,2,1.950647,2181.447,0.06557894,0.2277456,2,1.950647,0.6751915060688842,0.06557894,0.2277456,3
cg02836963_FAM163A,0,4362,2,1.952517,2184.691,0.06821787,0.2272628,2,1.952517,0.6797080141565519,0.06821787,0.2272628,2
cg02839875_WNT4,0,4453,2,1.953162,2230.331,0.07076818,0.2264602,2,1.953162,0.7432509947734373,0.07076818,0.2264602,2
cg02840585_PRKCZ,0,3657,2,1.951348,2213.832,0.0600775,0.2231711,2,1.951348,0.7202800123633145,0.0600775,0.2231711,3
cg02848157_TTLL10,0,3754,2,1.952854,2186.622,0.06059959,0.2263812,2,1.952854,0.6823964781261226,0.06059959,0.2263812,2
cg02848157_TTLL10.1,0,3754,2,1.952854,2186.622,0.06059959,0.2263812,2,1.952854,0.6823964781261226,0.06059959,0.2263812,2
cg02848835_SMYD3,0,4258,2,1.952222,2181.835,0.06608022,0.2273446,2,1.952222,0.6757317049400355,0.06608022,0.2273446,2
cg02848961_GPR37L1,0,4342,2,1.953285,2229.31,0.06927554,0.2259428,2,1.953285,0.7418294920738349,0.06927554,0.2259428,2
cg02850795_WDR8,0,4372,2,1.952721,2185.04,0.06845844,0.2270846,2,1.952721,0.6801939146875621,0.06845844,0.2270846,2
cg02851034_FGGY,0,3108,2,1.943376,2174.026,0.05663798,0.2283487,2,1.943376,0.6648595065255468,0.05663798,0.2283487,3
cg02851203_SSBP3,0,4324,2,1.952843,2181.995,0.06712783,0.2271887,2,1.952843,0.6759544673611287,0.06712783,0.2271887,2
cg02852174_UQCRH,0,4135,2,1.950692,2184.228,0.07156515,0.2275181,2,1.950692,0.6790633954005133,0.07156515,0.2275181,2
cg02853497_RPS15AP10,0,4212,2,1.952454,2180.452,0.06531603,0.2267898,2,1.952454,0.6738062022627099,0.06531603,0.2267898,2
cg02853497_GPBP1L1,0,4212,2,1.952454,2180.452,0.06531603,0.2267898,2,1.952454,0.6738062022627099,0.06531603,0.2267898,2
cg02854763_PRKCZ,0,4170,2,1.951821,2181.835,0.0649363,0.227585,2,1.951821,0.6757317049400355,0.0649363,0.227585,2
cg02856026_CELA3A,0,4044,2,1.950707,2184.803,0.06726647,0.2267097,2,1.950707,0.6798639478513174,0.06726647,0.2267097,3
cg02858267_NOS1AP,0,2550,2,1.952911,1999.663,0.04079041,0.2261359,2,1.952911,0.42209998134364757,0.04079041,0.2261359,3
cg02860199_PLA2G2A,0,3982,2,1.950276,2180.276,0.06779682,0.2272486,2,1.950276,0.6735611635995067,0.06779682,0.2272486,3
cg02861293_KCNJ10,0,4429,2,1.953164,2185.478,0.06924251,0.226499,2,1.953164,0.6808037268153053,0.06924251,0.226499,2
cg02861541_GJB5,0,4298,2,1.952149,2180.474,0.0674309,0.2273938,2,1.952149,0.6738368320956102,0.0674309,0.2273938,2
cg02862467_UBR4,0,4339,2,1.952666,2223.672,0.06999517,0.2262664,2,1.952666,0.7339799012605572,0.06999517,0.2262664,2
cg02862748_TBX15,0,4194,2,1.951361,2181.857,0.06622206,0.2276332,2,1.951361,0.6757623347729358,0.06622206,0.2276332,2
cg02862867_IPO9,0,4288,2,1.952241,2180.474,0.06644863,0.227344,2,1.952241,0.6738368320956102,0.06644863,0.227344,2
cg02863087_KIAA1614,0,4178,2,1.95196,2183.55,0.06622057,0.2270371,2,1.95196,0.6781194396411303,0.06622057,0.2270371,2
cg02889156_WDR63,0,4110,2,1.951051,2183.141,0.06597809,0.2272476,2,1.951051,0.6775500032022103,0.06597809,0.2272476,2
cg02889647_IVL,0,4228,2,1.952092,2181.857,0.06638041,0.2268736,2,1.952092,0.6757623347729358,0.06638041,0.2268736,2
cg02890044_SLC9A11,0,4325,2,1.952295,2183.356,0.06813917,0.2272696,2,1.952295,0.6778493402055547,0.06813917,0.2272696,2
cg02890365_TUFT1,0,4028,2,1.954552,2180.386,0.06736087,0.2232414,2,1.954552,0.6737143127640085,0.06736087,0.2232414,3
cg02890365_MIR554,0,4028,2,1.954552,2180.386,0.06736087,0.2232414,2,1.954552,0.6737143127640085,0.06736087,0.2232414,3
cg02891048_PARK7,0,4231,2,1.95172,2180.474,0.06636617,0.227507,2,1.95172,0.6738368320956102,0.06636617,0.227507,2
cg02892384_PRDM16,0,3928,2,1.950792,2175.691,0.06353191,0.2271083,2,1.950792,0.6671776279700496,0.06353191,0.2271083,2
cg02892624_S100A7,0,4051,2,1.952651,2243.064,0.06743737,0.2253294,2,1.952651,0.7609787066970739,0.06743737,0.2253294,2
cg02892755_STX12,0,4186,2,1.954194,2172.502,0.06921796,0.2265233,2,1.954194,0.6627376944646326,0.06921796,0.2265233,2
cg02892772_RNF220,0,4317,2,1.952707,2181.835,0.06634622,0.227088,2,1.952707,0.6757317049400355,0.06634622,0.227088,2
cg02896354_MORN1,0,2568,2,1.958758,1966.369,0.03734197,0.2229084,2,1.958758,0.37574590604438,0.03734197,0.2229084,3
cg02896768_C1orf189,0,3883,2,1.960011,2208.159,0.06252772,0.219467,2,1.960011,0.7123816922704229,0.06252772,0.219467,2
cg02896768_C1orf43,0,3883,2,1.960011,2208.159,0.06252772,0.219467,2,1.960011,0.7123816922704229,0.06252772,0.219467,2
cg02896776_SARS,0,3173,2,1.946663,2215.659,0.05812136,0.2233381,2,1.946663,0.7228236807591748,0.05812136,0.2233381,3
cg02896872_ITPKB,0,4304,2,1.952397,2184.145,0.06831962,0.2272523,2,1.952397,0.678947837394571,0.06831962,0.2272523,2
cg02897172_NPHS2,0,2981,2,1.955401,2110.297,0.04468814,0.2268882,2,1.955401,0.5761318419389244,0.04468814,0.2268882,3
cg02897824_IGFN1,0,3830,2,1.950227,2178.891,0.0649721,0.2267086,2,1.950227,0.6716328763919175,0.0649721,0.2267086,2
cg02900743_SIPA1L2,0,4309,2,1.952359,2181.973,0.06710785,0.2273964,2,1.952359,0.6759238375282285,0.06710785,0.2273964,2
cg02900760_DTL,0,4357,2,1.952712,2182.295,0.06810297,0.2263401,2,1.952712,0.676372146900679,0.06810297,0.2263401,2
cg02900990_OLFML2B,0,3637,2,1.951586,2178.9,0.06378131,0.2249586,2,1.951586,0.671645406778104,0.06378131,0.2249586,3
cg02901753_NR5A2,0,2764,2,1.936583,2170.223,0.05542611,0.2288857,2,1.936583,0.6595647222291838,0.05542611,0.2288857,3
cg02901884_C1orf35,0,4377,2,1.95282,2221.217,0.06801338,0.2268503,2,1.95282,0.7305618903619059,0.06801338,0.2268503,2
cg02902915_KCNA2,0,4350,2,1.952775,2225.332,0.06897292,0.2266249,2,1.952775,0.7362910613794008,0.06897292,0.2266249,2
cg02907021_C1orf198,0,4165,2,1.951338,2191.438,0.0672774,0.227025,2,1.951338,0.6891016270010335,0.0672774,0.227025,2
cg02907021_C1orf198.1,0,4165,2,1.951338,2191.438,0.0672774,0.227025,2,1.951338,0.6891016270010335,0.0672774,0.227025,2
cg02907556_DENND4B,0,4369,2,1.953081,2224.952,0.06967683,0.2266435,2,1.953081,0.7357620006293045,0.06967683,0.2266435,2
cg02908338_LEFTY2,0,4267,2,1.952488,2222.024,0.0680884,0.225746,2,1.952488,0.7316854483232953,0.0680884,0.225746,2
cg02908963_GPA33,0,4371,2,1.953005,2184.691,0.06829101,0.2270078,2,1.953005,0.6797080141565519,0.06829101,0.2270078,2
cg02910281_RHBDL2,0,4194,2,1.951609,2180.452,0.06548271,0.2275065,2,1.951609,0.6738062022627099,0.06548271,0.2275065,2
cg02910281_RHBDL2.1,0,4194,2,1.951609,2180.452,0.06548271,0.2275065,2,1.951609,0.6738062022627099,0.06548271,0.2275065,2
cg02912476_PRKCZ,0,3994,2,1.951766,2179.255,0.06545677,0.2264795,2,1.951766,0.672139660899905,0.06545677,0.2264795,3
cg02912476_PRKCZ.1,0,3994,2,1.951766,2179.255,0.06545677,0.2264795,2,1.951766,0.672139660899905,0.06545677,0.2264795,3
cg02912476_PRKCZ.2,0,3994,2,1.951766,2179.255,0.06545677,0.2264795,2,1.951766,0.672139660899905,0.06545677,0.2264795,3
cg02914063_CNTN2,0,4317,2,1.952622,2221.217,0.06705087,0.2270199,2,1.952622,0.7305618903619059,0.06705087,0.2270199,2
cg02915259_FGGY,0,4383,2,1.952582,2186.517,0.06900257,0.2270634,2,1.952582,0.6822502902872801,0.06900257,0.2270634,2
cg02915803_LOC728661,0,3654,2,1.951154,2173.082,0.05721986,0.2274505,2,1.951154,0.663545208241096,0.05721986,0.2274505,3
cg02915803_CDK11B,0,3654,2,1.951154,2173.082,0.05721986,0.2274505,2,1.951154,0.663545208241096,0.05721986,0.2274505,3
cg02915803_CDK11B.1,0,3654,2,1.951154,2173.082,0.05721986,0.2274505,2,1.951154,0.663545208241096,0.05721986,0.2274505,3
cg02915805_ZNF644,0,4373,2,1.952568,2183.356,0.0681438,0.2271757,2,1.952568,0.6778493402055547,0.0681438,0.2271757,2
cg02916418_PGD,0,4447,2,1.95312,2232.673,0.07286301,0.2261468,2,1.95312,0.746511679712191,0.07286301,0.2261468,2
cg02918295_EDEM3,0,4391,2,1.952834,2230.711,0.07009628,0.2267624,2,1.952834,0.7437800555235335,0.07009628,0.2267624,2
cg02919982_SPRR1B,0,3880,2,1.950295,2174.158,0.06247237,0.2266097,2,1.950295,0.6650432855229489,0.06247237,0.2266097,2
cg02922094_FAM19A3,0,4327,2,1.952379,2181.857,0.06732092,0.2271891,2,1.952379,0.6757623347729358,0.06732092,0.2271891,2
cg02922577_ZNF644,0,4282,2,1.952138,2185.112,0.06814382,0.2273422,2,1.952138,0.6802941577770543,0.06814382,0.2273422,2
cg02925590_C1orf14,0,4010,2,1.950656,2182.9,0.06489063,0.2267358,2,1.950656,0.6772144673054383,0.06489063,0.2267358,3
cg02927058_UBE4B,0,3437,2,1.948611,2178.387,0.06091244,0.2264267,2,1.948611,0.6709311747654735,0.06091244,0.2264267,3
cg02928797_PLEKHG5,0,4017,2,1.951471,2196.773,0.06868682,0.2256923,2,1.951471,0.6965293614793657,0.06868682,0.2256923,2
cg02931410_SNHG3-RCC1,0,4228,2,1.952188,2183.687,0.06554677,0.2272311,2,1.952188,0.6783101799641911,0.06554677,0.2272311,2
cg02931410_SNHG3-RCC1.1,0,4228,2,1.952188,2183.687,0.06554677,0.2272311,2,1.952188,0.6783101799641911,0.06554677,0.2272311,2
cg02931410_RCC1,0,4228,2,1.952188,2183.687,0.06554677,0.2272311,2,1.952188,0.6783101799641911,0.06554677,0.2272311,2
cg02933141_HHIPL2,0,4147,2,1.951513,2182.962,0.06598886,0.2261768,2,1.951513,0.6773007877436119,0.06598886,0.2261768,2
cg02934509_SLC35E2,0,4132,2,1.951445,2180.452,0.06449346,0.2276037,2,1.951445,0.6738062022627099,0.06449346,0.2276037,2
cg02934736_CROCCL1,0,4443,2,1.953004,2194.017,0.07309069,0.2261227,2,1.953004,0.692692278776032,0.07309069,0.2261227,2
cg02935097_BRDT,0,2072,2,1.959183,1935.357,0.03321451,0.2262974,2,1.959183,0.33256897977595695,0.03321451,0.2262974,3
cg02942186_C1orf100,0,2480,2,1.95217,2112.04,0.03997229,0.2280152,2,1.95217,0.5785585600637103,0.03997229,0.2280152,3
cg02944076_NAV1,0,4259,2,1.952368,2196.184,0.0701963,0.2253243,2,1.952368,0.6957093173167158,0.0701963,0.2253243,2
cg02951134_ASAP3,0,3792,2,1.952931,2187.625,0.06114259,0.2244188,2,1.952931,0.6837929200533519,0.06114259,0.2244188,2
cg02951880_VANGL2,0,3789,2,1.949399,2174.338,0.06207911,0.2272417,2,1.949399,0.6652938932466793,0.06207911,0.2272417,2
cg02953397_ACAP3,0,3803,2,1.950867,2217.674,0.0659621,0.2248209,2,1.950867,0.7256290949998193,0.0659621,0.2248209,2
cg02955098_MEGF6,0,4191,2,1.951875,2196.063,0.06798298,0.2256071,2,1.951875,0.6955408532357639,0.06798298,0.2256071,2
cg02955229_SNRNP40,0,4391,2,1.952707,2184.691,0.0694445,0.2270384,2,1.952707,0.6797080141565519,0.0694445,0.2270384,2
cg02956660_HSPG2,0,3339,2,1.945858,2179.049,0.05705699,0.2280843,2,1.945858,0.6718528542827471,0.05705699,0.2280843,3
cg02957924_ACOT7,0,4271,2,1.952083,2184.036,0.06730058,0.2272615,2,1.952083,0.6787960804952012,0.06730058,0.2272615,2
cg02959112_NBL1,0,4166,2,1.951662,2179.513,0.06562651,0.2269395,2,1.951662,0.6724988653039178,0.06562651,0.2269395,2
cg02959112_NBL1.1,0,4166,2,1.951662,2179.513,0.06562651,0.2269395,2,1.951662,0.6724988653039178,0.06562651,0.2269395,2
cg02959364_MEGF6,0,4269,2,1.952716,2181.835,0.06542332,0.2272166,2,1.952716,0.6757317049400355,0.06542332,0.2272166,2
cg02960125_ZNF648,0,4219,2,1.951986,2182.736,0.06626866,0.2271963,2,1.951986,0.6769861358238174,0.06626866,0.2271963,2
cg02961012_COL9A2,0,4398,2,1.953048,2242.063,0.07042521,0.2249099,2,1.953048,0.7595850493001088,0.07042521,0.2249099,2
cg02965157_TRIT1,0,4318,2,1.952675,2193.14,0.06776985,0.2264991,2,1.952675,0.691471262255414,0.06776985,0.2264991,2
cg02967616_BATF3,0,4413,2,1.953281,2226.539,0.07043826,0.2261227,2,1.953281,0.7379715253935244,0.07043826,0.2261227,2
cg02968844_NOC2L,0,4268,2,1.952318,2184.425,0.06695398,0.2260647,2,1.952318,0.6793376716314847,0.06695398,0.2260647,2
cg02971604_B3GALNT2,0,4307,2,1.953377,2197.683,0.07167326,0.2197676,2,1.953377,0.6977963227493341,0.07167326,0.2197676,2
cg02971750_VAV3,0,4173,2,1.951796,2198.633,0.06752342,0.2270928,2,1.951796,0.6991189746245757,0.06752342,0.2270928,2
cg02972475_ZNF362,0,4204,2,1.951805,2179.557,0.06532573,0.2273928,2,1.951805,0.6725601249697183,0.06532573,0.2273928,2
cg02973441_NBPF10,0,4320,2,1.952631,2182.273,0.0669518,0.2266625,2,1.952631,0.6763415170677788,0.0669518,0.2266625,2
cg02974898_EPHB2,0,4303,2,1.952304,2184.474,0.06835701,0.2270652,2,1.952304,0.6794058926229445,0.06835701,0.2270652,2
cg02974976_CD58,0,4148,2,1.951432,2183.579,0.06667079,0.2266861,2,1.951432,0.6781598153299535,0.06667079,0.2266861,2
cg02975505_MAP7D1,0,4313,2,1.952955,2221.249,0.06789093,0.2257258,2,1.952955,0.7306064428461241,0.06789093,0.2257258,2
cg02976036_ESPNP,0,4193,2,1.951707,2182.014,0.06693525,0.2272443,2,1.951707,0.6759809203986339,0.06693525,0.2272443,2
cg02977466_CROCC,0,4343,2,1.952844,2219.952,0.0673264,0.2266169,2,1.952844,0.7288006749701366,0.0673264,0.2266169,2
cg02977559_HIST2H2BF,0,4077,2,1.950742,2185.709,0.06639606,0.2271927,2,1.950742,0.6811253400607585,0.06639606,0.2271927,2
